"1094","35","0","131","X","2016-01-09 01:00:54","3"
"1095","35","0","134","X","2016-01-09 01:00:56","3"
"1096","35","0","133","X","2016-01-09 01:00:58","3"
"1097","35","0","133","X","2016-01-09 01:01:00","3"
"1098","35","0","133","X","2016-01-09 01:01:02","3"
"1099","35","0","130","X","2016-01-09 01:01:04","3"
"1100","36","0","134","X","2016-01-09 01:01:06","3"
"1101","36","0","131","X","2016-01-09 01:01:08","3"
"1102","35","0","134","X","2016-01-09 01:01:10","3"
"1103","35","0","132","X","2016-01-09 01:01:12","3"
"1104","35","0","134","X","2016-01-09 01:01:14","3"
"1105","36","0","133","X","2016-01-09 01:01:16","3"
"1106","36","0","132","X","2016-01-09 01:01:18","3"
"1107","36","0","134","X","2016-01-09 01:01:20","3"
"1108","36","0","134","X","2016-01-09 01:01:22","3"
"1109","36","0","132","X","2016-01-09 01:01:24","3"
"1110","36","0","135","X","2016-01-09 01:01:26","3"
"1111","36","0","133","X","2016-01-09 01:01:28","3"
"1112","35","0","132","X","2016-01-09 01:01:30","3"
"1113","35","0","135","X","2016-01-09 01:01:32","3"
"1114","35","0","133","X","2016-01-09 01:01:34","3"
"1115","36","0","132","X","2016-01-09 01:01:36","3"
"1116","36","0","134","X","2016-01-09 01:01:38","3"
"1117","36","0","135","X","2016-01-09 01:01:40","3"
"1118","37","0","133","X","2016-01-09 01:01:42","3"
"1119","36","0","134","X","2016-01-09 01:01:44","3"
"1120","36","0","135","X","2016-01-09 01:01:46","3"
"1121","36","0","134","X","2016-01-09 01:01:48","3"
"1122","36","0","134","X","2016-01-09 01:01:50","3"
"1123","36","0","135","X","2016-01-09 01:01:52","3"
"1124","36","0","132","X","2016-01-09 01:01:54","3"
"1125","36","0","135","X","2016-01-09 01:01:56","3"
"1126","36","0","133","X","2016-01-09 01:01:58","3"
"1127","35","0","134","X","2016-01-09 01:02:00","3"
"1128","35","0","134","X","2016-01-09 01:02:02","3"
